"x_plot" "y_plot" "foldchange_type" "label_plot"
"1" 0.293383734699976 61.5182747265404 "insignificant" NA
"2" 1.532550654693 200.943986436231 "insignificant" NA
"3" 1.04629045190135 280.898851251186 "insignificant" NA
"4" -0.407590389338415 108.373820378752 "insignificant" NA
"5" -0.374322860727545 92.0697886710923 "insignificant" NA
"6" 0.531124947042923 123.705967921276 "insignificant" NA
"7" -0.439671658033196 122.967049831368 "insignificant" NA
"8" -1.3162401298005 350 "insignificant" NA
"9" -1.34021107663957 350 "insignificant" NA
"10" 0.385046153350428 37.0896744001014 "insignificant" NA
"11" -0.476955539813247 109.706933243747 "insignificant" NA
"12" 0.883619100880837 350 "insignificant" NA
"13" -0.389399972498682 74.7428616487766 "insignificant" NA
"14" 0.201836399525989 88.4230278805134 "insignificant" NA
"15" 0.290883476262232 58.6342013151066 "insignificant" NA
"16" -0.715740557961143 137.040612832662 "insignificant" NA
"17" 0.964602853677494 298.762767027316 "insignificant" NA
"18" 0.270712209850853 61.9306329367596 "insignificant" NA
"19" 1.48864364075496 350 "insignificant" NA
"20" 0.570332740281495 161.109245066493 "insignificant" NA
"21" -0.909706679248565 241.295591513505 "insignificant" NA
"22" 0.753183798984053 234.403313470453 "insignificant" NA
"23" 0.527330537178301 121.552606798374 "insignificant" NA
"24" 0.302115635124446 71.4712274777136 "insignificant" NA
"25" -0.304192520083921 86.5395119402236 "insignificant" NA
"26" -0.916606694941463 350 "insignificant" NA
"27" -0.702202249641933 231.279403512312 "insignificant" NA
"28" 0.746348371223485 350 "insignificant" NA
"29" 0.38002174540289 179.730849187095 "insignificant" NA
"30" -0.552225844798686 183.07234835269 "insignificant" NA
"31" 0.473508764678409 133.449965548088 "insignificant" NA
"32" 0.374327163480087 153.123238872847 "insignificant" NA
"33" -0.463866648642167 94.7732328760714 "insignificant" NA
"34" 0.615127440461403 93.8659311659649 "insignificant" NA
"35" 0.412413403671693 134.226623562607 "insignificant" NA
"36" 0.486536020187914 299.596543169258 "insignificant" NA
"37" -0.740676767079247 168.964614699437 "insignificant" NA
"38" 0.284939659212081 37.9218580475267 "insignificant" NA
"39" 0.486396086444554 119.197685634999 "insignificant" NA
"40" 0.317349309896367 96.2952556863499 "insignificant" NA
"41" 0.347681616296233 100.44144895738 "insignificant" NA
"42" -0.284897039589738 83.1334400330195 "insignificant" NA
"43" 1.01220068916233 350 "insignificant" NA
"44" 0.378198068312609 59.1902172421995 "insignificant" NA
"45" 0.643093033807556 69.6888861433523 "insignificant" NA
"46" 1.56540224380308 350 "insignificant" NA
"47" -0.702833361116878 171.6229077187 "insignificant" NA
"48" 1.00653121819863 175.023203810307 "insignificant" NA
"49" 0.642637785879473 169.159031525891 "insignificant" NA
"50" 0.531844066524117 185.750816144668 "insignificant" NA
"51" 0.384973465928955 92.8382571472297 "insignificant" NA
"52" -0.47773637949084 133.557409026528 "insignificant" NA
"53" -0.612854675936494 228.670643387755 "insignificant" NA
"54" 0.791381406196658 260.08183540931 "insignificant" NA
"55" 1.17796500875472 199.895292711864 "insignificant" NA
"56" 0.3308978937567 36.9916939499188 "insignificant" NA
"57" 0.546704032277959 120.518572745742 "insignificant" NA
"58" -0.338641689239015 49.1561529943052 "insignificant" NA
"59" 1.10741547357104 350 "insignificant" NA
"60" 0.669279751538894 201.836041583556 "insignificant" NA
"61" 0.850848051679246 350 "insignificant" NA
"62" -0.416615480434682 118.959502584285 "insignificant" NA
"63" -0.360165962423001 83.6020626439674 "insignificant" NA
"64" 0.47337985594491 87.3660620722935 "insignificant" NA
"65" 0.537385451190257 149.883397762217 "insignificant" NA
"66" 0.57640722289646 127.205145106245 "insignificant" NA
"67" 0.648344028955963 183.479087487688 "insignificant" NA
"68" 0.866246072376412 350 "insignificant" NA
"69" 0.67512592126933 179.300460946135 "insignificant" NA
"70" 0.468772953363421 150.817021237993 "insignificant" NA
"71" 0.255638313420997 74.4794644560818 "insignificant" NA
"72" -0.435931211608389 71.5824001813003 "insignificant" NA
"73" 0.359954778867438 117.885547080885 "insignificant" NA
"74" 0.906731210305325 299.894242759438 "insignificant" NA
"75" -0.642578669723025 182.969508475077 "insignificant" NA
"76" 0.310672626103525 37.5084475683195 "insignificant" NA
"77" -0.608238654988867 166.575683741651 "insignificant" NA
"78" 0.516290173767581 155.286523138827 "insignificant" NA
"79" 1.15723406694871 350 "insignificant" NA
"80" -0.390432193861707 121.756530844936 "insignificant" NA
"81" 0.349829385647291 99.0858224122605 "insignificant" NA
"82" 0.547651882359902 190.271660656441 "insignificant" NA
"83" 1.44116414016514 350 "insignificant" NA
"84" 0.304657004553848 21.3793692792384 "insignificant" NA
"85" -0.671767905292045 218.255722673236 "insignificant" NA
"86" 0.325737088744896 67.7516278032538 "insignificant" NA
"87" 0.28994816582719 31.5271953926721 "insignificant" NA
"88" 0.202362033678329 51.8613285178224 "insignificant" NA
"89" 0.364806848588426 103.906641273848 "insignificant" NA
"90" 0.363381405602084 67.5406610869595 "insignificant" NA
"91" 0.303381054031307 36.0718182806139 "insignificant" NA
"92" 0.171809672797824 13.9476708659474 "insignificant" NA
"93" 0.833857152499047 251.038991861025 "insignificant" NA
"94" 0.819435592047189 208.496888082269 "insignificant" NA
"95" 0.711239576079632 266.449755727775 "insignificant" NA
"96" -0.407191322121065 105.398638743684 "insignificant" NA
"97" 0.273146949336754 89.0073569272341 "insignificant" NA
"98" 0.361056880802049 131.883539654136 "insignificant" NA
"99" 0.14979604874459 18.8317038828829 "insignificant" NA
"100" 0.248070378559203 81.4603125826268 "insignificant" NA
"101" 0.450763500581614 45.8645522726362 "insignificant" NA
"102" 0.4189616739974 3.56756452984523 "insignificant" NA
"103" 0.260514267436513 58.7817771659929 "insignificant" NA
"104" -0.409141791979996 76.0850891807813 "insignificant" NA
"105" 0.719738190071767 179.887733886046 "insignificant" NA
"106" 0.469120624254498 67.7959416180773 "insignificant" NA
"107" 0.174675102572032 39.8838148796991 "insignificant" NA
"108" 0.314456074499744 116.580551484258 "insignificant" NA
"109" 1.29210485347176 350 "insignificant" NA
"110" 0.360731342702781 39.6840561959644 "insignificant" NA
"111" 0.561015386622253 155.201966564928 "insignificant" NA
"112" 0.669782722100183 105.843261844245 "insignificant" NA
"113" -0.385875840285471 110.197302222395 "insignificant" NA
